Date,AGL.JO,AMS.JO,GFI.JO,IMP.JO,SOL.JO,SBK.JO,FSR.JO,NED.JO,ABG.JO,CPI.JO,DSY.JO,BAW.JO,SHP.JO,PIK.JO,AVI.JO,NPN.JO,MTN.JO,BTI.JO,REM.JO,CLH.JO,TRU.JO,MRP.JO,NTC.JO,APN.JO,ADH.JO,MUR.JO,WBO.JO,RLO.JO,AEG.JO
2000-03-26,0.023301752994832503,0.0519798913692342,0.0,0.026785694100676105,0.04771553361082437,0.07450951527771044,0.07084886249391253,0.1224489146884975,0.0624998971044366,0.08181796803082908,0.10619493915446543,0.00446421977169531,0.1356218738367443,-0.009523743928003259,0.16379364052428524,-0.07864071862943378,-0.0567126851162022,0.057692163663871865,0.05769227285381029,0.006756311097708911,0.05027968761167401,0.018978397058250884,0.14444448149146516,-0.02362185826480212,0.016666006387788812,0.21621615404266303,-0.009555075995330675,-0.021977965170050573,0.021428621824019167
2000-04-02,-0.0156280583988202,0.023529811206161044,-0.1524162698183975,-0.013043600792981835,-0.051163196269417455,-0.014598487514204783,-0.03423057077643443,-0.06853145123092808,-0.06274509120324678,0.008403765056833823,-0.023999925233877728,-0.03777734082965534,0.007194238241180928,-0.08653844907241803,-0.06666703270105467,-0.1580610480408836,-0.1165645364802157,-0.03030256953225774,-0.03030279550535253,-0.006710969698657476,-0.07446816624293895,-0.14040142000353728,0.009708889445341207,0.07258054405397485,-0.01639280381469932,-0.09722234700589327,-0.019608040909378177,-0.026966429512868317,0.0
2000-04-09,-0.0012859881705994392,0.03448251864967711,0.030701856224183643,0.008810686293362568,0.023284202434228796,-0.025745183336870037,0.012658408034450952,0.007507419170345253,-0.02510431544548475,-0.04166730019587028,0.0,-0.07621254826880586,-0.014286316451327608,0.0,0.0,-0.06758455087166892,-0.011111191624680772,-0.043750405466440934,-0.043750356942104385,0.0,0.09195399930893533,-0.033333015052722126,-0.038461615291514484,-0.1052629495965528,-0.05000063845147684,0.10769246079967809,-0.0500000185929661,-0.018475775833343033,0.020978996573228326
2000-04-16,-0.14513870557684183,-0.10999974212442387,-0.07659580437304125,-0.08296929866693703,-0.05389211281575301,-0.13688224029661422,-0.09374962485313476,-0.16095418856601096,-0.0364808770621724,-0.08695663210981097,-0.05327903328254846,-0.05125002785073818,-0.042028778279494916,-0.04631587965643846,-0.015873087461402147,-0.23489925974913495,-0.21067414565246967,-0.08496713322778582,-0.08496716561584383,0.0,0.0,-0.017241421428704218,-0.11999994152270865,-0.09243713038674828,0.0,-0.13888889151591355,-0.027368520489807868,-0.011764822396746255,-0.10273982260651682
2000-04-23,-0.0309791739505757,-0.04868927564195191,-0.02534557198856946,-0.06190472424038229,-0.03544293746217131,0.05726909958011284,-0.006896815640269671,0.11722988601277451,0.024498805568141435,-0.019047382943598423,0.01731618586693484,0.044796164573577046,-0.001513063166155848,0.13686551090594712,0.03225811272242329,0.09473659759496433,0.11743748648540486,0.04285706003043699,0.04285702064003827,0.0,-0.08421050645643524,-0.08947389580976395,-0.056818711402957356,0.11111099776712341,-0.12280774915529624,-0.04516123859780452,0.028138633250478717,0.0595241112954632,-0.025954155819860603
2000-04-30,0.10797459038246937,0.06955402517914955,0.016548417766579115,0.054821915070034644,0.0446193883130539,0.0416660793848016,0.09722186437404678,0.01430797310784171,0.04347833556124603,0.019417230366085336,-0.03829797151326586,0.03404746187665064,0.06060669563818699,0.038834797789600195,0.015624877850716867,0.025641161655937994,0.15605138498003424,0.001712357182478419,0.0017122511124654238,0.0,0.04597696413511221,0.005780208228980621,0.060241559167775405,0.050000107110079295,-0.0999998035530959,0.16216234557414433,-0.031578816204742344,0.012359274477267368,0.050156832535250384
2000-05-07,0.13719654967408235,0.031901536274806075,0.11860453391732206,0.13570764392671508,0.01130636061266066,-0.09999988148045136,-0.10126539402021162,-0.10658299829611373,-0.04166673526370901,0.028571421951689713,-0.07079642230258132,-0.06829257181236537,0.01428543829314144,-0.004672750521402924,0.01538468702126572,-0.04375002852187326,-0.0633608940559387,-0.025640441306751915,-0.025640876996742223,0.013513025605442763,-0.04395600066883809,0.07279681233149238,-0.03409091207168646,-0.047619144771037014,0.0,-0.09883740034054145,-0.05000005052435863,0.043285307780771554,-0.03731354459197944
2000-05-14,-0.025408072508549706,0.07015451796204353,-0.06444893802555818,0.0,0.11055917762753675,-0.02000006145457267,0.005633695348068235,0.008771828692059502,-0.013043543616090392,-0.027777771520694272,-0.009523841426069324,-0.0052357326547103344,0.014084152190297239,-0.004474397551534559,0.0,-0.03594785964180869,0.04117633135974752,0.03508715755678349,0.03508744757787019,0.02000038211015953,-0.011494276553133509,0.06250057065011427,-0.011764706947319015,0.008333266177013687,-0.08888914887782129,0.08064521797500879,-0.02745965354966784,0.021276478056699633,-0.03100780004795689
2000-05-21,-0.022770889534127425,0.06666689090629818,0.03999997020111823,0.004237385240880576,-0.015659937514464484,-0.002267593248193478,-0.08963582101220102,0.01739162117252646,-0.0066083438214297185,-0.09523706917856634,0.08173077387630001,0.013157978815249605,-0.04861092790727839,-0.009434003709737793,-0.045454473136250506,-0.025423629808801307,-0.0112995870279331,-0.01694918221990538,-0.01694875202263435,-0.04575203569091746,-0.03488393736010176,0.008403019421616031,-0.035714380585467165,-0.006611234140878497,-0.07316919378855935,-0.029850928293541634,0.011764603803361195,-0.09375023373048819,-0.08799982898393
2000-05-28,0.019999052760823144,0.015624944159087883,0.06837590001042249,-0.008438840203053188,0.05681832424360711,0.09999962962642894,0.07692294092691476,0.0683762791708471,0.015521678879806489,0.0,-0.026666477592601767,-0.04675323667217268,0.021898249087715094,-0.05714293550692351,-0.022221989093086036,-0.06956521032434915,-0.09285697360189715,0.10689653856282999,0.10689669222097109,-0.013698551710826345,-0.006023998597726288,-0.01666661019752602,-0.04938301040840731,0.0066552334474618835,0.0526306266439478,-0.1384616230735064,0.0,-0.055172228809687196,-0.0701755378019856
2000-06-04,0.013059375780750226,-0.015384561248665385,-0.013999740749680356,-0.008510574109270808,-0.05806447172386631,0.03305814805805829,0.028571475476233177,0.04799974322387324,0.1441048609443365,-0.021053541782844798,-0.018264668892864933,0.023160777900143037,-0.02857166692865054,0.04040428484999459,0.022727028880997757,0.14018679139904444,0.16220452727464396,0.01869159164957912,0.01869157311251568,0.0,-0.018181895819508687,0.059322038322514814,0.10389655551447441,0.0,-0.10000034378184586,0.053571709756955466,-0.06976763627037019,0.08272547636264904,0.0377358083406385
2000-06-11,0.019354436679500653,-0.005208209607390879,0.004056621799859883,0.08154509609253124,0.08675800370053155,0.028000144593849363,0.0027782952325730026,0.04580144379577211,0.030534247535973558,-0.04301134430473208,0.10232512975163965,0.029294259350717278,-0.02205908076677232,0.038834760859392636,0.055555610024979885,0.05737720877816166,-0.023035184896057603,-0.006115707402846282,-0.006116257789878343,0.0,-0.04320947949616716,0.05600000394257254,0.0,-0.09090897134862097,0.24999989086286445,0.016949140805663232,-0.07499983731155646,-0.04472935263529765,0.11818160078210971
2000-06-18,0.0,-0.07853426929280538,0.07474756732741938,-0.003968263856429344,0.018907478489449847,0.007782071634181209,-0.0263160168514186,0.021897916574247445,0.02777777777777768,0.022473007580446458,0.05485258769872514,0.047865429240746105,-0.040601433284301214,-0.009345721606529578,-0.02255658442903219,-0.0837209658959216,-0.06796110407328904,0.0769222676959973,0.07692287943859988,0.0,-0.07096807429901286,0.12121198262019961,-0.05882362525871221,0.00909105780572017,-0.06666524642861793,-0.006666367059764533,-0.1513514821856814,0.04705898198764569,-0.013007797865477233
2000-06-25,-0.010145178498329632,0.09886364027277228,0.0,0.06374485658811468,-0.045360840023001,-0.08494214641242925,-0.03271729152397429,-0.07857163730533523,-0.07747757833366942,-0.010989535867370281,-0.023999925233877728,-0.004620237385564718,0.03448258917813818,0.02830189551783957,0.047692187664369,0.038917223691309566,0.017857346892557358,0.10000027408117629,0.10000014611123786,0.0,0.041666845496785676,0.031081227325626903,0.03782442154126531,0.0360360688221677,0.0,0.023489841256602917,0.06687930807328435,0.07865126038266501,-0.042833677186144614
2000-07-02,0.019822039817614767,0.008273085169648864,-0.022556164346155705,-0.05543075258354291,-0.02375847994903013,0.11814333551042844,0.01764660580262123,0.08527156367919586,0.003906334029711189,-0.11111143147374236,-0.07786911872862678,0.004962707545637546,0.02272745265304188,0.0,-0.07048402889234662,-0.13680789877957222,-0.039458224496110694,0.05974016216529443,0.059740123370999765,0.041666632115329616,0.01333344320653973,-0.13358079907817177,0.0,-0.008696005755681746,0.19047411910087342,0.0,-0.04477610007414978,0.020833505234387095,0.024096323015174725
2000-07-09,0.03137119356186768,-0.03589710258982248,0.005769090880372918,-0.06026950078454196,-0.03761049390482696,0.011321133397301564,-0.010114887173808706,0.04857152295545597,0.011672921435896155,0.16250050682387673,-0.031111020792266464,0.007407564504653852,0.03555561222027226,-0.01834870430728308,0.03475486959666374,0.0660377628823916,-0.00761033798944355,-0.00735306352326337,-0.007352870842199266,-0.026666711776893837,0.06578911416146571,-0.01664120535472169,0.0,0.017544042381020253,-0.11999927707539282,-0.016393651237323725,0.09374976395658163,0.07142845415498589,0.008403439906741639
2000-07-16,0.060766078533097456,0.09787196219264449,-0.03632881510674979,0.12236267013191071,0.01954044507992947,0.022387694608458464,-0.0072995499673343955,0.008173994209823787,-0.009615450371145973,-0.0645159265137526,-0.022935711093476363,0.022058830259649165,-0.0257508487672099,-0.014018467878892271,-0.007633810225646798,0.008849659382745845,0.03680993821528644,0.024690921643951258,0.024691297310570848,-0.013698551710826345,-0.08641964570003102,0.0,-0.03614468550292449,0.0,0.06818228900459,0.03333331063584066,0.0857140884012142,0.0,-0.016666734538429706
2000-07-23,-0.028642687132634292,0.051356995043392306,0.0,0.03759393572209002,0.04396848336199377,-0.0036497570538374102,0.029411814410370773,0.0067572137764098095,0.0,0.045977261122761126,0.004694703334804595,-0.0011990873247098577,0.027900288670365203,0.03317520570936794,0.0,0.06140338951323021,0.0014792582754223904,-0.024095969938270345,-0.02409632771877357,0.008333264230659276,0.04054054505505378,0.030768998966334005,0.0,0.08620693475983554,-0.04255419106401781,0.0,-0.02631557058142653,-0.009524064358336193,0.016949222734376157
2000-07-30,-0.020654060252709106,-0.059908437117991986,-0.03174578187354682,-0.0449275734595278,-0.03671735112612062,-0.03662954729757473,-0.007143015446573031,-0.025503344754770674,-0.025242451595034354,-0.07692336482277395,0.004673235673621878,-0.01320509097681577,-0.07142894778207975,0.009174127294824697,0.0015385067134103814,0.008264300563228133,-0.05760724012375806,0.0,0.0,0.0,0.025973841469855374,-0.04477574618046232,0.08750017306946778,-0.07936511174907579,-0.11111069396468964,-0.08064527288829848,-0.02702713115123434,0.01923116973996053,-0.016666734538429706
2000-08-06,-0.006605207766862575,0.06862772158101227,-0.05737738421490357,0.04097125356018516,-0.010089810608360561,0.06463876006662406,0.010072757799814758,0.012396574128274995,0.06374500972891939,0.01190475500920285,-0.01395391012361924,0.024330673164503658,-0.03846123656206335,0.03636413668388694,0.029185964526759145,-0.027868909914236628,-0.007836747188297744,-0.012345582288779577,-0.012345715112633604,0.04683211903935858,0.012658570486763665,-0.08593772857673021,-0.02298848440593504,0.051724350804797536,0.0,-0.017543969678534777,0.013889029962044441,-0.00943409665170547,-0.005084846122342279
2000-08-13,0.0794180528695303,0.0770643193841698,0.026086875194454295,0.056851409016411614,0.10532292383799047,-0.010714199104842614,0.018517981516512183,0.02721063145936453,0.022471929857500905,0.035294479052611516,0.009434053937727116,0.01543952369040591,0.007999993705361641,0.0350877551309996,-0.007462628087459899,0.028734177647443238,0.06635076433388942,0.02502335333829908,0.02500007401687432,0.03947325523800771,0.0,-0.0581203938990833,0.0,-0.01639370744758506,0.3499995825506157,0.1428572644508841,0.013698597572846083,0.04761949666667187,-0.011925102034237356
2000-08-20,0.06741512945267725,0.0008515278250276204,0.0762712506439589,0.02413806495108295,0.004098500838618735,0.01624508720355755,0.046153715456235034,0.006622571165447955,0.02564076122638137,0.011362520095548279,0.004673235673621878,0.007017192245796666,0.0,0.016948701920545428,0.08120277509753815,-0.03278694175558938,-0.04296305964517255,0.06097547660450231,0.06097552329433942,0.02531726167657311,0.020000055623307755,0.12522729401790533,0.05882351876543268,0.008333266177013687,-0.05555450864755307,0.0,0.08108089094122439,-0.02727299526776006,0.037931251455408876
2000-08-27,0.02844431662994329,0.06808522186283761,-0.025590668961415153,0.006733682715603484,0.04081631012461262,0.030195468662272074,0.01336906083192635,0.04353080045837299,0.06071445643697482,0.0,0.023255504161774576,0.08013916512943053,-0.03174649483125802,-0.016666230940201032,0.029207403128518994,0.020339151292163127,-0.024767804924060166,-0.022988481049919796,-0.022988202777465827,0.012345601662886008,0.06740197888389687,0.008064831797718996,0.0,-0.049586481720721665,0.0,0.006250252022001135,0.049999814070350146,0.028037666411109274,0.023255753704453985
2000-09-03,-0.0015381625366271967,0.07171338189720067,0.018182060349062334,0.10033453040751339,0.127450882899534,0.01724093157378359,0.0026383641362670573,-0.010088079035943442,-0.04377107176698358,0.05618060554826698,0.10909115616862852,-0.03225738353540042,0.20491817238131316,0.016948701920545428,0.013513490953861673,0.06312296097972458,0.0,0.040000453732482066,0.03999987840654051,0.03658513943046815,0.07921925004828623,-0.016000128512713707,-0.033333344728851855,0.0695649591470282,0.0,0.009316509135863127,0.03571450969420398,0.04545439202227475,0.006493550334699449
2000-09-10,0.02510409664325408,0.0037173084040293958,-0.003968416737302305,0.01945292912023855,-0.026086734622662977,0.020415585259109248,-0.049999384374385,0.06114631995137265,0.010563608076705977,-0.02127718677117152,0.016393081407758192,0.017777279321070427,0.048979671715883466,-0.03333317674413472,0.04666671333607031,0.0,-0.007936650545813162,-0.061087136676388765,-0.061086166830289335,0.005882054417673643,-0.08504316920820032,-0.10569096815515644,0.02298848440593515,-0.03252006304889876,-0.05882405055041262,0.13846167545234356,0.05747127992541157,0.02608689381849527,0.0483871278797694
2000-09-17,-0.021984705129415305,0.05185211817097923,0.023904031274579962,-0.06660606346836229,0.0,-0.0033221217908993017,-0.00969572766332083,-0.07202876346426534,0.03135860769447674,-0.032608871938739736,-0.012096537276298669,-0.08406093088844402,0.05058385582436653,0.0344825910460691,0.03821665322844936,-0.0671875454419234,0.017600098280136978,-0.00843351314649643,-0.008433351508138065,-0.03508743293366379,0.011627845143917792,0.11818170720822274,-0.011235988073116987,0.04201666236340573,-0.12499929401959708,0.0,0.02173928420456983,0.008474591382277463,0.07692307077078309
2000-09-24,-0.10532277763420705,-0.1448570459897217,-0.1322953434048808,-0.05192311674060113,-0.0354784496273437,-0.05000006583926464,-0.04615388765916861,-0.006468316631525917,-0.05405413748290644,-0.01123486373063809,-0.016326788016008953,0.0011920686705824135,-0.03692446653153647,-0.020833273761355575,-0.040137584954176964,-0.028475627875935716,-0.051886767630241026,0.0012150602195393212,0.0012147494866976416,0.0,-0.045977124985038476,0.056910883413849866,0.0,-0.0016129689853675577,-0.07142927970529278,-0.027027009618430853,-0.04255342014883601,-0.07563007380256104,-0.07142856612378745
2000-10-01,0.08743073248353173,0.11202657051960685,-0.01345284120583734,0.05138615957449866,0.04814812789034528,-0.026315869265042258,0.013196471496929929,0.0026044543077679005,-0.02142841897509995,0.0,-0.004149261669518234,0.047618987131943236,-0.05128169567237406,0.021276533610761206,-0.00511533002465403,0.0,-0.038142620773620184,-0.021844123616903133,-0.0218445147913211,-0.042424712824913446,0.01927702428821232,-0.030769472777286477,0.0,-0.046849693298849804,-0.02564042635585506,0.013888690548527372,0.0,0.018181621788511793,-0.015384838097651232
2000-10-08,0.009476649715052465,-0.01629635032176313,0.027272512554576078,-0.009646306842615804,-0.0053005418998509635,0.01621612435864539,-0.008682903500209727,-0.014285940688181564,0.010948780444060002,0.034090877676234976,0.0,-0.03977275482935394,0.020270288229036426,0.0,-0.008997160098973889,0.03965503223674971,-0.015517333847471892,0.07071954618478249,0.07071944454462509,0.0,-0.030732719775646178,-0.03174599605202566,0.0,-0.016949221115320268,0.07894557809062186,-0.06849283890846058,0.022222312509051267,-0.04464293607699121,0.00810410700527453
2000-10-15,-0.031754663821139006,-0.032379440733598774,0.0088495515055802,-0.025973819979290824,0.047957424960671347,-0.03368764847217409,-0.029197361060982363,-0.08432121585594654,-0.06137183343092445,-0.0879128115783332,-0.08333329844023674,-0.0023669558069336905,-0.03311258439885645,-0.04999961193111657,-0.09208805962045119,-0.1708127612868121,-0.11033238303376514,-0.07763609172528019,-0.07763598613706812,-0.11392342641666009,-0.06707316108129369,-0.09836064249493426,-0.06818210822015203,-0.03448258395503778,-0.09756119297517318,0.0,-0.010869338956133068,-0.0607476024724134,-0.038759643700289836
2000-10-22,0.06182131230504995,0.062257042723739,-0.07017520751240647,0.026666449539106463,0.008474545159945057,0.027522834369289928,-0.013336641356585743,0.02877680607046007,-0.01538447364441864,0.012048680098857734,0.0,-0.051008200528813274,-0.002739857513264221,0.008771643162529985,0.04571413349253106,0.050000482848143735,0.1141727851056944,0.09924631601455647,0.09924595453410556,0.0,-0.03267977024191193,0.02727255521274885,-0.024390042565717418,-0.026785928974231044,-0.10810858738704299,-0.07352965326913952,-0.010989324576344384,0.054726281155620615,-0.03225809155663584
2000-10-29,-0.011639136745079326,0.03296679825252169,0.014150732679435896,0.03896105768783298,-0.062184614486001655,-0.07142808015342905,-0.030487643160640676,-0.033566611289035264,-0.09179725803229388,-0.02380912386710443,-0.07272722808718057,-0.1124998316152307,-0.03846127868180904,-0.004347791801300849,-0.023224101563732336,0.0590474055787551,-0.08657233292059674,0.0057143634591976245,0.005714333524518667,0.0,-0.020270457609612103,0.008850120945111728,0.0,0.012844224832444961,-0.15151498194651425,-0.047618913801612206,-0.06633481207091141,0.009433979888748167,0.01666668110329317
2000-11-05,0.061986916967305294,0.16666655934475827,-0.0046512244352223675,0.1343748308509667,0.037634419985306256,0.09615322891104516,0.13050303712395972,0.14327086202794037,0.12473158184367916,0.01219421985988145,0.014705837981965786,0.18309844973519063,0.07857128118358325,0.03930131985854213,0.020978906842223255,0.08812949829230621,-0.009671258327927479,0.06818195793445603,0.0681816513519029,0.02857103866326316,0.034482970252485146,0.05263155050996682,-0.01250023075929041,0.05072448421684528,0.07143087667434256,0.06666650778421856,-0.047618836889375515,0.04205568991467601,-0.04754095595155272
2000-11-12,-0.006765490185659195,-0.03708193053364994,-0.0257010157120362,0.016529046957095117,-0.05181352304308262,-0.03157911242254463,-0.02225305536931632,-0.018987308919765744,-0.009560388523643049,-0.03614467248287101,0.0048308428260250835,-0.004762089247573376,-0.01854328497795199,0.0,0.06301349817998503,-0.09090910846251976,-0.11718730623696594,-0.01276629594043266,-0.012765607512258415,0.006944818750596049,-0.04133325884444328,-0.058333833796068824,-0.07594903431595923,-0.0017238917616314575,-0.033336203636554096,0.07812517122866836,0.025000193607843446,0.02242235146470084,0.15318421973520646
2000-11-19,0.022354523033305762,0.0164140557724044,0.016786929650776772,0.04281858421507234,-0.05646588637798089,-0.012680860100743097,-0.02133712701542767,0.0,-0.038609829140548224,0.05000060818865193,0.024038633423099753,0.019138735217970826,-0.1322537863125307,-0.04201657652862989,0.011598467340272034,-0.11818186902825134,-0.04646026420044158,0.05387930851690914,0.05387951586942319,0.006896097372170118,-0.10292067947372696,-0.15929192927403713,0.16438362515423455,-0.06735771013151626,-0.2068958112513707,-0.028985487223384232,0.048780100819612704,0.09649060427451417,-0.011940338797514105
2000-11-26,-0.01901031068180037,-0.04037246356242774,0.028301860685947755,-0.00987549759150963,0.03860930183893063,-0.03119276910959623,0.01744168188673445,0.0,-0.02409640824521342,-0.02380912386710443,0.10798124336097503,0.023474216032718154,-0.06687405713140826,-0.10526348038952205,-0.012738702702592142,-0.1340206036580196,-0.011601021604316197,-0.014314642263213218,-0.014315482215537245,-0.041095450664276334,-0.10852741699382029,-0.3052631681322059,0.08235290817284113,-0.037036848130390876,0.4347821556420606,-0.011940574578538032,-0.023255854161938982,-0.055999813851802305,0.004531757157356431
2000-12-03,-0.07506368712427591,0.0032362085520347694,0.03210993479018054,-0.07454046446477891,-0.011152174853892083,-0.005681816587698507,0.025714759693139744,-0.0025808658551542685,-0.006173023309888004,0.06097525277877658,-0.025423863233654864,-0.013761269192714809,0.0833336747994331,0.08341342009415786,0.05806433776722297,-0.27380956354356323,-0.05633809488763264,-0.05601665701008873,-0.056016291197334644,0.07142812973572776,0.045217401771698196,0.0,0.0,-0.03653853283952857,-0.09090695326190834,-0.09365536351826309,-0.047618836889375515,0.03389815575161137,-0.052631776386929396
2000-12-10,0.09214129403031301,0.10645149301986923,0.1377780476232071,0.091888537163344,-0.05263159842756626,0.06666667920747948,0.07242307421506022,0.03492874363476006,0.016563404650420832,-0.057470947243187465,-0.026086879585430656,-0.011628108949362281,0.07692327331653503,0.15837096093977765,-0.06585376854729896,0.08524598472951483,0.10945322057571816,0.04285698686073114,0.04285707863243693,-0.026666711776893837,0.006655314493249964,0.060605992732298164,0.03260845664113021,-0.0019961502685356125,0.0,-0.01666665531792033,0.025000193607843446,0.02506043110276024,0.03968257896588212
2000-12-17,-0.02924299523993068,-0.08746355873778522,-0.01171955694107718,-0.0841556020013402,-0.05357128206410455,0.0714286092189671,0.020779150463763774,0.04749981627421396,0.07128326863192758,0.03658493410406094,0.05357149065799116,0.060645480375807415,0.07142838954569863,-0.015624872853808203,0.01827693540371822,0.04833833055091419,-0.04258849368305462,-0.006322199315051846,-0.006322042893280533,0.0068493780895144685,-0.05950397217166192,0.014286095171823554,0.02105294096261945,-0.01000010221361014,-0.06666867478755123,0.016949140805663232,0.024389823747008155,-0.01999957245146433,0.015267348801957459
